file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
chin_on_hand\Frame_441.jpg,380.0,533.0,0.53403616,382.0,511.0,0.6686702,374.0,501.0,0.43709257,333.0,480.0,0.3981349,318.0,463.0,0.7593186,284.0,580.0,0.39795336,207.0,544.0,0.680125,380.0,742.0,0.26984397,191.0,782.0,0.6686779,358.0,578.0,0.7507369,400.0,785.0,0.33537182,202.0,863.0,0.5055098,117.0,887.0,0.73141444,480.0,869.0,0.2945268,410.0,938.0,0.6594489,596.0,1132.0,0.54028845,588.0,1230.0,0.6146851,0,chin_on_hand
chin_on_hand\Frame_442.jpg,380.0,532.0,0.53253484,383.0,510.0,0.67410076,376.0,500.0,0.53851306,335.0,481.0,0.38064006,319.0,464.0,0.7433164,284.0,582.0,0.39425078,208.0,544.0,0.67424583,384.0,745.0,0.2751216,190.0,782.0,0.6252779,359.0,578.0,0.7669174,403.0,782.0,0.3230958,202.0,864.0,0.5036237,115.0,887.0,0.728788,430.0,905.0,0.37923765,406.0,941.0,0.6307784,596.0,1133.0,0.52913684,584.0,1228.0,0.63885653,0,chin_on_hand
chin_on_hand\Frame_443.jpg,380.0,534.0,0.5269017,383.0,511.0,0.6653732,374.0,502.0,0.4305131,335.0,481.0,0.36432597,319.0,464.0,0.7294388,286.0,580.0,0.3787266,208.0,545.0,0.6628554,386.0,743.0,0.24691512,189.0,779.0,0.6145973,359.0,578.0,0.7410759,402.0,782.0,0.32460806,213.0,864.0,0.5897746,117.0,888.0,0.7237443,457.0,894.0,0.30217704,407.0,944.0,0.61530024,597.0,1132.0,0.52443266,589.0,1228.0,0.5914205,0,chin_on_hand
chin_on_hand\Frame_445.jpg,380.0,535.0,0.5316838,381.0,512.0,0.6464579,374.0,504.0,0.4399016,332.0,480.0,0.38880232,319.0,465.0,0.76077557,286.0,579.0,0.39325523,209.0,545.0,0.71811485,382.0,742.0,0.26704988,185.0,784.0,0.7707069,359.0,577.0,0.7568301,399.0,785.0,0.29977968,203.0,861.0,0.4890775,114.0,884.0,0.75062764,430.0,908.0,0.3897761,409.0,944.0,0.6822159,579.0,1137.0,0.3036301,583.0,1226.0,0.6000416,0,chin_on_hand
chin_on_hand\Frame_446.jpg,381.0,531.0,0.5591471,383.0,509.0,0.69720054,376.0,499.0,0.57852876,334.0,480.0,0.38909662,318.0,462.0,0.7559313,286.0,579.0,0.38729692,208.0,544.0,0.6812016,381.0,743.0,0.2737025,184.0,783.0,0.75297457,358.0,579.0,0.7526239,401.0,783.0,0.32075027,202.0,863.0,0.50597674,114.0,885.0,0.73050153,456.0,893.0,0.29692638,407.0,944.0,0.67970014,597.0,1135.0,0.5119486,590.0,1228.0,0.531677,0,chin_on_hand
chin_on_hand\Frame_447.jpg,381.0,532.0,0.53120255,383.0,510.0,0.6726713,374.0,500.0,0.43174824,335.0,480.0,0.36015865,320.0,463.0,0.7269422,284.0,580.0,0.36291334,209.0,544.0,0.6343277,381.0,744.0,0.26934218,184.0,782.0,0.74352264,357.0,578.0,0.73387766,401.0,783.0,0.30133134,202.0,863.0,0.48448274,116.0,886.0,0.7216766,457.0,894.0,0.30008835,409.0,942.0,0.66095096,582.0,1138.0,0.24627098,590.0,1229.0,0.5151056,0,chin_on_hand
chin_on_hand\Frame_448.jpg,380.0,534.0,0.52033055,382.0,511.0,0.65300006,374.0,502.0,0.4234409,335.0,480.0,0.34543914,319.0,464.0,0.71634597,284.0,580.0,0.34025824,209.0,545.0,0.6466852,381.0,744.0,0.27062488,184.0,782.0,0.74006706,358.0,579.0,0.72511375,399.0,783.0,0.31172487,206.0,864.0,0.46917143,118.0,885.0,0.71353054,460.0,896.0,0.3008176,407.0,945.0,0.6419738,581.0,1137.0,0.24489422,591.0,1229.0,0.53928465,0,chin_on_hand
chin_on_hand\Frame_449.jpg,380.0,533.0,0.5263026,383.0,511.0,0.66351956,374.0,501.0,0.41305253,335.0,481.0,0.36949068,318.0,463.0,0.7341498,285.0,580.0,0.3391639,212.0,540.0,0.82529783,383.0,743.0,0.25524673,184.0,781.0,0.7344302,357.0,579.0,0.73760384,399.0,783.0,0.31794336,204.0,862.0,0.4690415,115.0,885.0,0.73253924,455.0,894.0,0.2953866,405.0,946.0,0.6228094,596.0,1134.0,0.5065752,589.0,1229.0,0.5731294,0,chin_on_hand
chin_on_hand\Frame_45.jpg,384.0,531.0,0.5513276,387.0,508.0,0.6231344,383.0,499.0,0.6624534,337.0,474.0,0.43338346,321.0,457.0,0.6278695,263.0,557.0,0.5113275,222.0,534.0,0.72332,335.0,751.0,0.24308759,177.0,779.0,0.7330581,354.0,583.0,0.63518023,398.0,776.0,0.36709672,197.0,859.0,0.4447952,120.0,881.0,0.60628897,479.0,904.0,0.16142854,411.0,943.0,0.64991546,593.0,1134.0,0.49404272,589.0,1229.0,0.5243915,0,chin_on_hand
chin_on_hand\Frame_450.jpg,382.0,533.0,0.5475483,383.0,510.0,0.6939341,375.0,500.0,0.44432068,335.0,480.0,0.40010113,318.0,462.0,0.7450852,288.0,580.0,0.37005574,209.0,545.0,0.6944239,379.0,743.0,0.28696114,189.0,782.0,0.63060576,359.0,582.0,0.73642856,402.0,783.0,0.37288797,207.0,862.0,0.4419099,119.0,885.0,0.70895797,460.0,895.0,0.3063482,410.0,943.0,0.65811354,598.0,1135.0,0.5177536,589.0,1228.0,0.6006293,0,chin_on_hand
chin_on_hand\Frame_451.jpg,382.0,533.0,0.54717445,383.0,510.0,0.6936173,375.0,500.0,0.44334298,335.0,480.0,0.39937353,319.0,462.0,0.7443838,288.0,580.0,0.369757,209.0,545.0,0.6937561,379.0,743.0,0.28666142,189.0,782.0,0.63039815,359.0,582.0,0.736292,402.0,783.0,0.372834,207.0,862.0,0.44176397,119.0,885.0,0.7089323,460.0,895.0,0.3063801,410.0,943.0,0.657898,598.0,1135.0,0.51774925,589.0,1228.0,0.6006286,0,chin_on_hand
chin_on_hand\Frame_452.jpg,380.0,533.0,0.52909493,382.0,511.0,0.67308354,374.0,502.0,0.4415478,334.0,481.0,0.39538917,319.0,463.0,0.74988693,286.0,580.0,0.36152524,210.0,545.0,0.69127434,382.0,743.0,0.25510532,190.0,781.0,0.65337247,360.0,579.0,0.76712424,400.0,785.0,0.3033821,207.0,862.0,0.44182315,118.0,886.0,0.7292616,460.0,892.0,0.30407622,409.0,941.0,0.6391202,595.0,1133.0,0.523486,589.0,1230.0,0.57257473,0,chin_on_hand
chin_on_hand\Frame_453.jpg,380.0,535.0,0.5313452,382.0,512.0,0.67322385,374.0,503.0,0.4552664,334.0,481.0,0.4087325,318.0,463.0,0.7578963,286.0,583.0,0.40727177,207.0,546.0,0.7298255,384.0,744.0,0.27045578,189.0,782.0,0.61096644,359.0,580.0,0.777905,400.0,783.0,0.32606038,203.0,863.0,0.514495,114.0,887.0,0.76019466,460.0,890.0,0.29668435,407.0,940.0,0.6666709,597.0,1131.0,0.5469203,591.0,1228.0,0.525092,0,chin_on_hand
chin_on_hand\Frame_456.jpg,377.0,536.0,0.47786096,379.0,514.0,0.60734785,372.0,505.0,0.42236266,331.0,481.0,0.39774007,318.0,463.0,0.76627743,284.0,580.0,0.3935303,208.0,546.0,0.7449358,382.0,742.0,0.25408807,190.0,783.0,0.658414,359.0,578.0,0.799246,400.0,784.0,0.3043858,206.0,862.0,0.4686156,117.0,887.0,0.74786055,458.0,892.0,0.29486576,409.0,943.0,0.68191504,596.0,1132.0,0.55735254,588.0,1229.0,0.590751,0,chin_on_hand
chin_on_hand\Frame_459.jpg,379.0,533.0,0.526961,381.0,511.0,0.6515596,374.0,502.0,0.43971735,333.0,480.0,0.36908817,319.0,463.0,0.72396964,285.0,582.0,0.4144202,208.0,547.0,0.71966755,383.0,744.0,0.2745444,191.0,783.0,0.6189268,360.0,578.0,0.75799084,401.0,783.0,0.28990948,206.0,864.0,0.4933338,116.0,887.0,0.7394302,469.0,872.0,0.34090266,407.0,945.0,0.6492302,596.0,1129.0,0.55028373,586.0,1226.0,0.568939,0,chin_on_hand
chin_on_hand\Frame_46.jpg,384.0,532.0,0.536718,387.0,509.0,0.6396352,381.0,500.0,0.4999537,337.0,475.0,0.4164703,322.0,458.0,0.65307367,275.0,570.0,0.35160792,222.0,535.0,0.72091174,333.0,749.0,0.2187786,179.0,778.0,0.73619986,400.0,762.0,0.26136586,396.0,781.0,0.30784836,198.0,858.0,0.4058352,123.0,881.0,0.57590127,452.0,899.0,0.25204837,411.0,943.0,0.6335204,583.0,1125.0,0.49779487,586.0,1226.0,0.59227806,0,chin_on_hand
chin_on_hand\Frame_461.jpg,379.0,533.0,0.52873147,380.0,511.0,0.641193,374.0,502.0,0.43639836,333.0,479.0,0.5513698,318.0,462.0,0.7648957,277.0,571.0,0.45720714,208.0,543.0,0.69798195,346.0,743.0,0.24921803,192.0,783.0,0.67424786,358.0,579.0,0.7497896,403.0,782.0,0.34769082,196.0,861.0,0.3871405,117.0,885.0,0.73038304,456.0,891.0,0.2897237,410.0,943.0,0.6552562,583.0,1123.0,0.51649594,588.0,1228.0,0.5205184,0,chin_on_hand
chin_on_hand\Frame_462.jpg,379.0,532.0,0.5202917,381.0,510.0,0.6347183,373.0,502.0,0.40926382,333.0,480.0,0.35865384,318.0,463.0,0.738732,276.0,572.0,0.4062781,210.0,545.0,0.68667483,352.0,742.0,0.22207806,193.0,784.0,0.6865034,360.0,580.0,0.7566462,401.0,783.0,0.32351875,198.0,862.0,0.35051012,118.0,886.0,0.7412869,432.0,908.0,0.38787365,410.0,940.0,0.64302087,584.0,1123.0,0.52582085,588.0,1227.0,0.5617926,0,chin_on_hand
chin_on_hand\Frame_463.jpg,380.0,532.0,0.51177835,382.0,510.0,0.63481236,374.0,501.0,0.41180333,334.0,479.0,0.31557015,319.0,463.0,0.70799667,279.0,577.0,0.31328365,212.0,541.0,0.79713273,376.0,728.0,0.27445525,191.0,783.0,0.6223326,358.0,581.0,0.71579754,401.0,781.0,0.30448002,204.0,862.0,0.46734634,117.0,886.0,0.7121929,457.0,892.0,0.27702397,408.0,945.0,0.6577543,583.0,1125.0,0.4949394,590.0,1228.0,0.5462407,0,chin_on_hand
chin_on_hand\Frame_464.jpg,380.0,531.0,0.47839096,385.0,511.0,0.5692483,373.0,500.0,0.35519066,343.0,483.0,0.26929402,319.0,462.0,0.6435018,277.0,579.0,0.27041188,210.0,548.0,0.62877995,374.0,727.0,0.23129831,187.0,784.0,0.70195156,356.0,579.0,0.68628013,400.0,784.0,0.2473336,212.0,860.0,0.48708865,127.0,887.0,0.6391605,495.0,882.0,0.10357475,409.0,944.0,0.5347362,582.0,1128.0,0.46399045,587.0,1228.0,0.550161,0,chin_on_hand
chin_on_hand\Frame_465.jpg,379.0,532.0,0.5178753,381.0,511.0,0.6377181,373.0,501.0,0.39442486,333.0,481.0,0.37242857,318.0,462.0,0.74361336,282.0,579.0,0.36139446,209.0,545.0,0.6916234,377.0,741.0,0.2568169,190.0,782.0,0.6433928,358.0,579.0,0.7467614,400.0,784.0,0.34697694,204.0,863.0,0.4708133,118.0,886.0,0.7257349,461.0,893.0,0.2880632,410.0,942.0,0.6447865,597.0,1132.0,0.5530928,590.0,1226.0,0.5112499,0,chin_on_hand
chin_on_hand\Frame_468.jpg,378.0,531.0,0.51610243,381.0,510.0,0.6303779,373.0,502.0,0.6369002,333.0,481.0,0.3871509,314.0,461.0,0.7573439,277.0,572.0,0.42103294,209.0,545.0,0.7071139,379.0,726.0,0.29836872,188.0,781.0,0.62775815,358.0,578.0,0.750881,401.0,783.0,0.31781814,203.0,863.0,0.47668138,119.0,885.0,0.7118556,430.0,909.0,0.35451785,406.0,945.0,0.6494701,583.0,1126.0,0.4976682,590.0,1228.0,0.52300537,0,chin_on_hand
chin_on_hand\Frame_469.jpg,379.0,532.0,0.52402776,382.0,511.0,0.65151274,372.0,501.0,0.39570668,333.0,480.0,0.37561706,316.0,461.0,0.7440833,280.0,573.0,0.42630708,209.0,544.0,0.64967,377.0,742.0,0.26247698,186.0,780.0,0.6231338,357.0,579.0,0.73967844,400.0,782.0,0.330956,205.0,864.0,0.482429,118.0,886.0,0.7357642,459.0,891.0,0.29799566,406.0,946.0,0.6389931,581.0,1125.0,0.5215238,586.0,1227.0,0.57364076,0,chin_on_hand
chin_on_hand\Frame_47.jpg,384.0,532.0,0.5279809,387.0,509.0,0.62210286,380.0,501.0,0.5014811,338.0,476.0,0.37242842,321.0,459.0,0.63375556,262.0,557.0,0.4708283,221.0,538.0,0.71777797,333.0,749.0,0.23220244,178.0,782.0,0.7642881,399.0,762.0,0.2544755,396.0,780.0,0.26020452,199.0,856.0,0.37677968,122.0,879.0,0.56013083,427.0,909.0,0.34897718,408.0,943.0,0.6027479,583.0,1126.0,0.45942965,588.0,1229.0,0.5953971,0,chin_on_hand
chin_on_hand\Frame_470.jpg,379.0,530.0,0.50782967,382.0,510.0,0.6368619,374.0,501.0,0.6067333,336.0,481.0,0.3483199,316.0,460.0,0.7105205,284.0,579.0,0.33764863,208.0,544.0,0.6357261,376.0,743.0,0.25600174,185.0,783.0,0.76923084,358.0,578.0,0.7447059,398.0,782.0,0.29261628,215.0,863.0,0.55150974,121.0,887.0,0.6926166,431.0,906.0,0.36728173,410.0,940.0,0.62190163,576.0,1135.0,0.2879767,588.0,1227.0,0.54311156,0,chin_on_hand
chin_on_hand\Frame_471.jpg,379.0,532.0,0.5185722,381.0,511.0,0.6399994,373.0,502.0,0.40335113,333.0,480.0,0.3802415,318.0,461.0,0.7470628,284.0,578.0,0.3494541,208.0,545.0,0.68893266,379.0,741.0,0.26380086,185.0,783.0,0.7583834,358.0,579.0,0.76927966,401.0,782.0,0.2873494,202.0,864.0,0.49722213,117.0,887.0,0.7254286,431.0,909.0,0.36235186,409.0,942.0,0.67607534,594.0,1133.0,0.51324344,590.0,1230.0,0.5571844,0,chin_on_hand
chin_on_hand\Frame_472.jpg,379.0,532.0,0.5073327,382.0,511.0,0.62648857,373.0,502.0,0.3993665,334.0,480.0,0.3544339,319.0,462.0,0.72772783,283.0,576.0,0.33140135,209.0,545.0,0.6621399,380.0,725.0,0.28668478,188.0,781.0,0.615594,357.0,577.0,0.7378411,402.0,783.0,0.3110907,205.0,862.0,0.46074152,119.0,886.0,0.71242136,456.0,895.0,0.2812263,407.0,943.0,0.61818284,584.0,1123.0,0.48588148,589.0,1227.0,0.5874041,0,chin_on_hand
chin_on_hand\Frame_473.jpg,378.0,534.0,0.5254586,380.0,511.0,0.6343627,374.0,503.0,0.6167488,331.0,481.0,0.3688016,315.0,463.0,0.78291035,283.0,579.0,0.3726462,208.0,544.0,0.689191,384.0,742.0,0.2524217,190.0,782.0,0.6415265,360.0,577.0,0.78459847,402.0,785.0,0.3023735,202.0,862.0,0.49079785,118.0,885.0,0.73347723,432.0,907.0,0.3876998,410.0,939.0,0.6712142,596.0,1132.0,0.5307815,587.0,1228.0,0.52755606,0,chin_on_hand
chin_on_hand\Frame_474.jpg,379.0,531.0,0.53838855,381.0,510.0,0.6496855,373.0,500.0,0.3963193,332.0,480.0,0.35658535,317.0,462.0,0.7664584,285.0,580.0,0.38943037,207.0,545.0,0.70392436,381.0,742.0,0.25455886,190.0,782.0,0.61525124,360.0,579.0,0.7721877,403.0,783.0,0.3333991,194.0,862.0,0.40842187,114.0,885.0,0.7500447,470.0,887.0,0.2330155,407.0,942.0,0.6289219,584.0,1127.0,0.4893577,586.0,1226.0,0.5703762,0,chin_on_hand
chin_on_hand\Frame_475.jpg,380.0,530.0,0.49400398,384.0,510.0,0.5912825,374.0,500.0,0.36768287,340.0,483.0,0.2639941,319.0,463.0,0.6638771,281.0,585.0,0.34021112,209.0,549.0,0.66131806,382.0,744.0,0.22097512,188.0,784.0,0.6712696,358.0,578.0,0.7038699,400.0,783.0,0.27033138,214.0,863.0,0.50729847,126.0,889.0,0.6597855,498.0,877.0,0.09772824,406.0,941.0,0.53524137,584.0,1127.0,0.4432163,587.0,1227.0,0.54549444,0,chin_on_hand
chin_on_hand\Frame_476.jpg,380.0,531.0,0.49021205,384.0,510.0,0.59213555,374.0,500.0,0.37708977,339.0,483.0,0.27342921,319.0,463.0,0.6643145,282.0,583.0,0.33744723,211.0,544.0,0.80218124,398.0,724.0,0.31459305,192.0,783.0,0.58859575,358.0,578.0,0.7036474,401.0,780.0,0.28696167,217.0,861.0,0.47758913,127.0,888.0,0.6479442,499.0,883.0,0.1185727,408.0,945.0,0.5552938,585.0,1128.0,0.44104746,589.0,1227.0,0.52825916,0,chin_on_hand
chin_on_hand\Frame_477.jpg,380.0,531.0,0.52437866,382.0,509.0,0.6472975,376.0,499.0,0.5370134,334.0,481.0,0.35335726,319.0,463.0,0.7176043,285.0,581.0,0.37278983,209.0,545.0,0.69182664,385.0,742.0,0.23648101,191.0,783.0,0.6301385,360.0,575.0,0.76746505,400.0,783.0,0.3075698,205.0,858.0,0.40848637,119.0,883.0,0.6842878,487.0,880.0,0.15962875,408.0,936.0,0.5759611,586.0,1125.0,0.48376608,588.0,1226.0,0.55644464,0,chin_on_hand
chin_on_hand\Frame_478.jpg,379.0,531.0,0.50290895,383.0,510.0,0.61938775,376.0,499.0,0.5125711,337.0,482.0,0.29706112,318.0,463.0,0.6814574,281.0,583.0,0.34044003,208.0,546.0,0.65544105,386.0,742.0,0.22832146,191.0,782.0,0.5904987,359.0,578.0,0.7310002,401.0,783.0,0.30617014,214.0,861.0,0.5150289,125.0,886.0,0.67693007,502.0,878.0,0.13679968,409.0,940.0,0.57145804,598.0,1134.0,0.49371868,590.0,1229.0,0.4867805,0,chin_on_hand
chin_on_hand\Frame_479.jpg,379.0,531.0,0.52200794,381.0,510.0,0.6389095,373.0,500.0,0.39428136,331.0,480.0,0.36689764,315.0,461.0,0.77012295,276.0,571.0,0.42823234,208.0,543.0,0.70997655,354.0,741.0,0.23869126,191.0,783.0,0.71611553,358.0,578.0,0.76777107,400.0,783.0,0.31555414,215.0,856.0,0.5985763,121.0,884.0,0.70611876,490.0,877.0,0.1631335,411.0,942.0,0.68723375,582.0,1124.0,0.52698326,589.0,1226.0,0.53397423,0,chin_on_hand
chin_on_hand\Frame_48.jpg,384.0,532.0,0.5422539,386.0,509.0,0.657357,379.0,501.0,0.5074151,337.0,477.0,0.2918125,320.0,460.0,0.63296354,266.0,563.0,0.39406335,221.0,537.0,0.7428515,340.0,747.0,0.23828103,179.0,781.0,0.7563406,355.0,582.0,0.6769706,398.0,778.0,0.33669797,201.0,858.0,0.38554117,122.0,881.0,0.59125614,485.0,884.0,0.12774038,410.0,946.0,0.6952348,576.0,1140.0,0.3099439,587.0,1229.0,0.57423186,0,chin_on_hand
chin_on_hand\Frame_480.jpg,379.0,530.0,0.5246389,382.0,509.0,0.6471301,375.0,499.0,0.5206166,333.0,480.0,0.35012853,317.0,462.0,0.74364907,282.0,577.0,0.34768525,208.0,544.0,0.6828325,378.0,741.0,0.25451353,188.0,782.0,0.64273334,358.0,578.0,0.7424023,400.0,781.0,0.3181512,205.0,861.0,0.45668006,119.0,885.0,0.7130854,431.0,908.0,0.38081944,410.0,942.0,0.64379305,582.0,1125.0,0.48022673,587.0,1227.0,0.5525797,0,chin_on_hand
chin_on_hand\Frame_481.jpg,380.0,530.0,0.5167545,384.0,509.0,0.6169803,376.0,498.0,0.521834,336.0,480.0,0.28229728,318.0,462.0,0.6862473,280.0,579.0,0.31486368,208.0,547.0,0.67099357,379.0,744.0,0.24438673,191.0,782.0,0.61187696,358.0,578.0,0.7171042,398.0,783.0,0.29934344,217.0,861.0,0.49287945,127.0,888.0,0.6954056,492.0,866.0,0.2104664,409.0,944.0,0.5836127,598.0,1134.0,0.49153304,590.0,1229.0,0.5550298,0,chin_on_hand
chin_on_hand\Frame_482.jpg,381.0,529.0,0.51416975,385.0,509.0,0.58603007,374.0,498.0,0.3846434,339.0,482.0,0.28040567,319.0,462.0,0.6637984,283.0,582.0,0.34376496,211.0,545.0,0.8164902,380.0,744.0,0.23694305,191.0,782.0,0.5799708,359.0,578.0,0.7100946,401.0,783.0,0.2729727,217.0,862.0,0.46477985,128.0,888.0,0.65486634,457.0,895.0,0.25815523,408.0,942.0,0.5358103,584.0,1126.0,0.43430668,593.0,1229.0,0.4822332,0,chin_on_hand
chin_on_hand\Frame_483.jpg,380.0,530.0,0.5371506,382.0,509.0,0.6640364,374.0,500.0,0.63495195,334.0,481.0,0.39627352,315.0,461.0,0.7412363,287.0,580.0,0.35286883,207.0,544.0,0.6607489,382.0,744.0,0.28610426,187.0,780.0,0.6105108,358.0,577.0,0.7460296,400.0,783.0,0.29444,214.0,862.0,0.56764925,120.0,887.0,0.72138894,498.0,893.0,0.12546138,407.0,945.0,0.61890054,579.0,1137.0,0.275617,586.0,1226.0,0.5913291,0,chin_on_hand
chin_on_hand\Frame_484.jpg,380.0,531.0,0.541047,382.0,510.0,0.6652436,373.0,500.0,0.4140625,334.0,480.0,0.3755842,318.0,462.0,0.7377727,284.0,579.0,0.35043293,208.0,544.0,0.6566916,377.0,741.0,0.25778827,190.0,783.0,0.6182013,358.0,579.0,0.740698,401.0,783.0,0.37202457,207.0,863.0,0.44572642,120.0,887.0,0.6941457,457.0,895.0,0.28401607,408.0,941.0,0.62023544,598.0,1136.0,0.51946855,588.0,1225.0,0.57172585,0,chin_on_hand
chin_on_hand\Frame_485.jpg,380.0,530.0,0.56074107,382.0,509.0,0.69370544,372.0,499.0,0.41022053,332.0,481.0,0.42182872,313.0,460.0,0.77812093,283.0,574.0,0.51876724,207.0,541.0,0.6676854,354.0,745.0,0.2695799,189.0,782.0,0.6616682,359.0,579.0,0.7667496,402.0,784.0,0.32803887,198.0,863.0,0.36589563,119.0,887.0,0.7405894,458.0,891.0,0.2879605,408.0,943.0,0.6907858,582.0,1125.0,0.5315332,586.0,1226.0,0.5517059,0,chin_on_hand
chin_on_hand\Frame_486.jpg,379.0,531.0,0.5546972,381.0,510.0,0.66889596,374.0,500.0,0.6531005,332.0,481.0,0.3989965,315.0,461.0,0.7804783,280.0,574.0,0.46411112,207.0,544.0,0.7177614,381.0,742.0,0.27634373,191.0,784.0,0.664375,359.0,577.0,0.77850175,402.0,783.0,0.31977636,204.0,862.0,0.4914143,116.0,887.0,0.7570845,432.0,904.0,0.3963746,410.0,940.0,0.6894369,577.0,1136.0,0.28474605,582.0,1225.0,0.6297631,0,chin_on_hand
chin_on_hand\Frame_488.jpg,380.0,531.0,0.5545114,381.0,509.0,0.6752143,373.0,500.0,0.4200853,331.0,481.0,0.40211168,317.0,462.0,0.79530877,286.0,578.0,0.41099033,209.0,542.0,0.7013994,355.0,745.0,0.26872942,193.0,785.0,0.69273496,361.0,578.0,0.7857079,404.0,782.0,0.30211613,195.0,860.0,0.37762025,119.0,885.0,0.73360133,482.0,893.0,0.14862338,410.0,940.0,0.6873487,584.0,1123.0,0.53854966,585.0,1225.0,0.58040655,0,chin_on_hand
chin_on_hand\Frame_489.jpg,381.0,531.0,0.5352308,384.0,510.0,0.66216767,377.0,499.0,0.5254351,335.0,481.0,0.34012643,318.0,463.0,0.7167553,286.0,583.0,0.384387,208.0,546.0,0.6711873,384.0,745.0,0.27450955,192.0,783.0,0.6138878,361.0,581.0,0.7323282,403.0,783.0,0.29148886,215.0,865.0,0.54879266,118.0,890.0,0.69734997,460.0,894.0,0.33495218,408.0,943.0,0.606151,583.0,1127.0,0.4724511,589.0,1226.0,0.5415527,0,chin_on_hand
chin_on_hand\Frame_49.jpg,384.0,532.0,0.54071283,386.0,509.0,0.64047056,380.0,501.0,0.5047809,338.0,477.0,0.4929158,321.0,459.0,0.65993464,262.0,559.0,0.50609314,221.0,536.0,0.7179791,336.0,749.0,0.23935418,179.0,780.0,0.74337137,354.0,584.0,0.6636921,397.0,779.0,0.3446815,198.0,857.0,0.43084428,120.0,880.0,0.60842204,430.0,913.0,0.3664384,411.0,946.0,0.6751027,581.0,1124.0,0.52089506,587.0,1225.0,0.5797111,0,chin_on_hand
chin_on_hand\Frame_490.jpg,381.0,530.0,0.52338016,384.0,509.0,0.65293694,374.0,499.0,0.3988635,338.0,482.0,0.33659407,318.0,462.0,0.70549965,283.0,581.0,0.35812888,209.0,545.0,0.6579508,382.0,745.0,0.2650684,191.0,784.0,0.57938075,359.0,579.0,0.7450707,404.0,783.0,0.26441574,213.0,864.0,0.5425089,118.0,888.0,0.676937,456.0,895.0,0.30248645,407.0,944.0,0.59548736,598.0,1134.0,0.51306677,587.0,1226.0,0.60812193,0,chin_on_hand
chin_on_hand\Frame_491.jpg,379.0,531.0,0.52778995,382.0,510.0,0.63881755,373.0,500.0,0.40428084,334.0,480.0,0.35256836,318.0,463.0,0.7381977,281.0,577.0,0.33377585,209.0,546.0,0.6964297,379.0,742.0,0.23913278,191.0,783.0,0.6442995,358.0,577.0,0.76958466,403.0,783.0,0.3145099,207.0,862.0,0.4429708,122.0,886.0,0.69883037,456.0,892.0,0.26551926,409.0,942.0,0.63179934,596.0,1135.0,0.5234262,585.0,1226.0,0.58606565,0,chin_on_hand
chin_on_hand\Frame_492.jpg,379.0,532.0,0.5247764,380.0,511.0,0.62322575,374.0,502.0,0.61989605,332.0,480.0,0.37684527,316.0,462.0,0.7652426,279.0,572.0,0.41080722,208.0,544.0,0.6885346,380.0,741.0,0.25116643,188.0,781.0,0.62419343,359.0,577.0,0.7803298,400.0,782.0,0.3019315,208.0,859.0,0.4249366,119.0,884.0,0.71945214,459.0,891.0,0.27100825,407.0,946.0,0.6372361,598.0,1133.0,0.5225667,588.0,1226.0,0.5564834,0,chin_on_hand
chin_on_hand\Frame_493.jpg,379.0,533.0,0.5386735,380.0,511.0,0.63484,372.0,501.0,0.3933962,331.0,481.0,0.3865245,315.0,461.0,0.76838315,284.0,577.0,0.36000577,207.0,541.0,0.65975296,353.0,745.0,0.24952298,185.0,784.0,0.78928983,358.0,579.0,0.7695466,401.0,780.0,0.32537594,205.0,860.0,0.45073342,119.0,884.0,0.70505464,432.0,906.0,0.3722988,410.0,941.0,0.6662388,583.0,1125.0,0.51383185,591.0,1228.0,0.54454345,0,chin_on_hand
chin_on_hand\Frame_494.jpg,379.0,532.0,0.53032196,381.0,511.0,0.6354079,374.0,502.0,0.61837715,332.0,480.0,0.38614482,315.0,462.0,0.7741129,277.0,571.0,0.41099983,208.0,543.0,0.6830656,381.0,726.0,0.30145025,184.0,782.0,0.7641135,359.0,579.0,0.7594726,399.0,781.0,0.30754274,202.0,859.0,0.46645904,114.0,885.0,0.7442267,430.0,906.0,0.3840241,406.0,942.0,0.60862017,582.0,1127.0,0.49771935,586.0,1228.0,0.576015,0,chin_on_hand
